Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
37	Node21	2	internal://	OutData	0	0	0	0
37	Node21	2	internal://	InNacks	0	0	0	0
37	Node21	2	internal://	OutNacks	0	0	0	0
37	Node21	2	internal://	InSatisfiedInterests	6.04463e-51	0	0	0
37	Node21	2	internal://	InTimedOutInterests	0	0	0	0
37	Node21	2	internal://	OutSatisfiedInterests	0	0	0	0
37	Node21	2	internal://	OutTimedOutInterests	0	0	0	0
37	Node21	-1	all	SatisfiedInterests	6.04463e-51	0	0	0
37	Node21	-1	all	TimedOutInterests	0	0	0	0
37	Node22	1	internal://	InInterests	0	0	0	0
37	Node22	1	internal://	OutInterests	0	0	0	0
37	Node22	1	internal://	InData	0	0	0	0
37	Node22	1	internal://	OutData	0	0	0	0
37	Node22	1	internal://	InNacks	0	0	0	0
37	Node22	1	internal://	OutNacks	0	0	0	0
37	Node22	1	internal://	InSatisfiedInterests	0	0	0	0
37	Node22	1	internal://	InTimedOutInterests	0	0	0	0
37	Node22	1	internal://	OutSatisfiedInterests	9.06694e-51	0	0	0
37	Node22	1	internal://	OutTimedOutInterests	0	0	0	0
37	Node22	2	internal://	InInterests	0	0	0	0
37	Node22	2	internal://	OutInterests	0	0	0	0
37	Node22	2	internal://	InData	0	0	0	0
37	Node22	2	internal://	OutData	0	0	0	0
37	Node22	2	internal://	InNacks	0	0	0	0
37	Node22	2	internal://	OutNacks	0	0	0	0
37	Node22	2	internal://	InSatisfiedInterests	7.55579e-51	0	0	0
37	Node22	2	internal://	InTimedOutInterests	0	0	0	0
37	Node22	2	internal://	OutSatisfiedInterests	0	0	0	0
37	Node22	2	internal://	OutTimedOutInterests	0	0	0	0
37	Node22	256	internal://	InInterests	0	0	0	0
37	Node22	256	internal://	OutInterests	0	0	0	0
37	Node22	256	internal://	InData	0	0	0	0
37	Node22	256	internal://	OutData	0	0	0	0
37	Node22	256	internal://	InNacks	0	0	0	0
37	Node22	256	internal://	OutNacks	0	0	0	0
37	Node22	256	internal://	InSatisfiedInterests	1.51116e-51	0	0	0
37	Node22	256	internal://	InTimedOutInterests	0	0	0	0
37	Node22	256	internal://	OutSatisfiedInterests	0	0	0	0
37	Node22	256	internal://	OutTimedOutInterests	0	0	0	0
37	Node22	-1	all	SatisfiedInterests	9.06694e-51	0	0	0
37	Node22	-1	all	TimedOutInterests	0	0	0	0
37	Node23	1	internal://	InInterests	0	0	0	0
37	Node23	1	internal://	OutInterests	0	0	0	0
37	Node23	1	internal://	InData	0	0	0	0
37	Node23	1	internal://	OutData	0	0	0	0
37	Node23	1	internal://	InNacks	0	0	0	0
37	Node23	1	internal://	OutNacks	0	0	0	0
37	Node23	1	internal://	InSatisfiedInterests	0	0	0	0
37	Node23	1	internal://	InTimedOutInterests	0	0	0	0
37	Node23	1	internal://	OutSatisfiedInterests	1.05781e-50	0	0	0
37	Node23	1	internal://	OutTimedOutInterests	0	0	0	0
37	Node23	2	internal://	InInterests	0	0	0	0
37	Node23	2	internal://	OutInterests	0	0	0	0
37	Node23	2	internal://	InData	0	0	0	0
37	Node23	2	internal://	OutData	0	0	0	0
37	Node23	2	internal://	InNacks	0	0	0	0
37	Node23	2	internal://	OutNacks	0	0	0	0
37	Node23	2	internal://	InSatisfiedInterests	9.06694e-51	0	0	0
37	Node23	2	internal://	InTimedOutInterests	0	0	0	0
37	Node23	2	internal://	OutSatisfiedInterests	0	0	0	0
37	Node23	2	internal://	OutTimedOutInterests	0	0	0	0
37	Node23	256	internal://	InInterests	0	0	0	0
37	Node23	256	internal://	OutInterests	0	0	0	0
37	Node23	256	internal://	InData	0	0	0	0
37	Node23	256	internal://	OutData	0	0	0	0
37	Node23	256	internal://	InNacks	0	0	0	0
37	Node23	256	internal://	OutNacks	0	0	0	0
37	Node23	256	internal://	InSatisfiedInterests	1.51116e-51	0	0	0
37	Node23	256	internal://	InTimedOutInterests	0	0	0	0
37	Node23	256	internal://	OutSatisfiedInterests	0	0	0	0
37	Node23	256	internal://	OutTimedOutInterests	0	0	0	0
37	Node23	-1	all	SatisfiedInterests	1.05781e-50	0	0	0
37	Node23	-1	all	TimedOutInterests	0	0	0	0
37	Node24	1	internal://	InInterests	0	0	0	0
37	Node24	1	internal://	OutInterests	0	0	0	0
37	Node24	1	internal://	InData	0	0	0	0
37	Node24	1	internal://	OutData	0	0	0	0
37	Node24	1	internal://	InNacks	0	0	0	0
37	Node24	1	internal://	OutNacks	0	0	0	0
37	Node24	1	internal://	InSatisfiedInterests	0	0	0	0
37	Node24	1	internal://	InTimedOutInterests	0	0	0	0
37	Node24	1	internal://	OutSatisfiedInterests	7.55579e-51	0	0	0
37	Node24	1	internal://	OutTimedOutInterests	0	0	0	0
37	Node24	2	internal://	InInterests	0	0	0	0
37	Node24	2	internal://	OutInterests	0	0	0	0
37	Node24	2	internal://	InData	0	0	0	0
37	Node24	2	internal://	OutData	0	0	0	0
37	Node24	2	internal://	InNacks	0	0	0	0
37	Node24	2	internal://	OutNacks	0	0	0	0
37	Node24	2	internal://	InSatisfiedInterests	7.55579e-51	0	0	0
37	Node24	2	internal://	InTimedOutInterests	0	0	0	0
37	Node24	2	internal://	OutSatisfiedInterests	0	0	0	0
37	Node24	2	internal://	OutTimedOutInterests	0	0	0	0
37	Node24	-1	all	SatisfiedInterests	7.55579e-51	0	0	0
37	Node24	-1	all	TimedOutInterests	0	0	0	0
37.5	Node1	1	internal://	InInterests	0	0	0	0
37.5	Node1	1	internal://	OutInterests	0	0	0	0
37.5	Node1	1	internal://	InData	0	0	0	0
37.5	Node1	1	internal://	OutData	0	0	0	0
37.5	Node1	1	internal://	InNacks	0	0	0	0
37.5	Node1	1	internal://	OutNacks	0	0	0	0
37.5	Node1	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node1	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node1	1	internal://	OutSatisfiedInterests	1.51116e-51	0	0	0
37.5	Node1	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node1	2	internal://	InInterests	0	0	0	0
37.5	Node1	2	internal://	OutInterests	0	0	0	0
37.5	Node1	2	internal://	InData	0	0	0	0
37.5	Node1	2	internal://	OutData	0	0	0	0
37.5	Node1	2	internal://	InNacks	0	0	0	0
37.5	Node1	2	internal://	OutNacks	0	0	0	0
37.5	Node1	2	internal://	InSatisfiedInterests	1.51116e-51	0	0	0
37.5	Node1	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node1	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node1	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node1	-1	all	SatisfiedInterests	1.51116e-51	0	0	0
37.5	Node1	-1	all	TimedOutInterests	0	0	0	0
37.5	Node2	1	internal://	InInterests	0	0	0	0
37.5	Node2	1	internal://	OutInterests	0	0	0	0
37.5	Node2	1	internal://	InData	0	0	0	0
37.5	Node2	1	internal://	OutData	0	0	0	0
37.5	Node2	1	internal://	InNacks	0	0	0	0
37.5	Node2	1	internal://	OutNacks	0	0	0	0
37.5	Node2	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node2	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node2	1	internal://	OutSatisfiedInterests	1.20893e-51	0	0	0
37.5	Node2	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node2	2	internal://	InInterests	0	0	0	0
37.5	Node2	2	internal://	OutInterests	0	0	0	0
37.5	Node2	2	internal://	InData	0	0	0	0
37.5	Node2	2	internal://	OutData	0	0	0	0
37.5	Node2	2	internal://	InNacks	0	0	0	0
37.5	Node2	2	internal://	OutNacks	0	0	0	0
37.5	Node2	2	internal://	InSatisfiedInterests	1.20893e-51	0	0	0
37.5	Node2	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node2	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node2	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node2	-1	all	SatisfiedInterests	1.20893e-51	0	0	0
37.5	Node2	-1	all	TimedOutInterests	0	0	0	0
37.5	Node3	1	internal://	InInterests	0	0	0	0
37.5	Node3	1	internal://	OutInterests	0	0	0	0
37.5	Node3	1	internal://	InData	0	0	0	0
37.5	Node3	1	internal://	OutData	0	0	0	0
37.5	Node3	1	internal://	InNacks	0	0	0	0
37.5	Node3	1	internal://	OutNacks	0	0	0	0
37.5	Node3	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node3	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node3	1	internal://	OutSatisfiedInterests	1.20893e-51	0	0	0
37.5	Node3	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node3	2	internal://	InInterests	0	0	0	0
37.5	Node3	2	internal://	OutInterests	0	0	0	0
37.5	Node3	2	internal://	InData	0	0	0	0
37.5	Node3	2	internal://	OutData	0	0	0	0
37.5	Node3	2	internal://	InNacks	0	0	0	0
37.5	Node3	2	internal://	OutNacks	0	0	0	0
37.5	Node3	2	internal://	InSatisfiedInterests	1.20893e-51	0	0	0
37.5	Node3	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node3	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node3	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node3	-1	all	SatisfiedInterests	1.20893e-51	0	0	0
37.5	Node3	-1	all	TimedOutInterests	0	0	0	0
37.5	Node4	1	internal://	InInterests	0	0	0	0
37.5	Node4	1	internal://	OutInterests	0	0	0	0
37.5	Node4	1	internal://	InData	0	0	0	0
37.5	Node4	1	internal://	OutData	0	0	0	0
37.5	Node4	1	internal://	InNacks	0	0	0	0
37.5	Node4	1	internal://	OutNacks	0	0	0	0
37.5	Node4	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node4	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node4	1	internal://	OutSatisfiedInterests	1.51116e-51	0	0	0
37.5	Node4	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node4	2	internal://	InInterests	0	0	0	0
37.5	Node4	2	internal://	OutInterests	0	0	0	0
37.5	Node4	2	internal://	InData	0	0	0	0
37.5	Node4	2	internal://	OutData	0	0	0	0
37.5	Node4	2	internal://	InNacks	0	0	0	0
37.5	Node4	2	internal://	OutNacks	0	0	0	0
37.5	Node4	2	internal://	InSatisfiedInterests	1.51116e-51	0	0	0
37.5	Node4	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node4	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node4	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node4	-1	all	SatisfiedInterests	1.51116e-51	0	0	0
37.5	Node4	-1	all	TimedOutInterests	0	0	0	0
37.5	Node5	1	internal://	InInterests	0	0	0	0
37.5	Node5	1	internal://	OutInterests	0	0	0	0
37.5	Node5	1	internal://	InData	0	0	0	0
37.5	Node5	1	internal://	OutData	0	0	0	0
37.5	Node5	1	internal://	InNacks	0	0	0	0
37.5	Node5	1	internal://	OutNacks	0	0	0	0
37.5	Node5	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node5	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node5	1	internal://	OutSatisfiedInterests	1.20893e-51	0	0	0
37.5	Node5	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node5	2	internal://	InInterests	0	0	0	0
37.5	Node5	2	internal://	OutInterests	0	0	0	0
37.5	Node5	2	internal://	InData	0	0	0	0
37.5	Node5	2	internal://	OutData	0	0	0	0
37.5	Node5	2	internal://	InNacks	0	0	0	0
37.5	Node5	2	internal://	OutNacks	0	0	0	0
37.5	Node5	2	internal://	InSatisfiedInterests	1.20893e-51	0	0	0
37.5	Node5	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node5	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node5	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node5	-1	all	SatisfiedInterests	1.20893e-51	0	0	0
37.5	Node5	-1	all	TimedOutInterests	0	0	0	0
37.5	Node6	1	internal://	InInterests	0	0	0	0
37.5	Node6	1	internal://	OutInterests	0	0	0	0
37.5	Node6	1	internal://	InData	0	0	0	0
37.5	Node6	1	internal://	OutData	0	0	0	0
37.5	Node6	1	internal://	InNacks	0	0	0	0
37.5	Node6	1	internal://	OutNacks	0	0	0	0
37.5	Node6	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node6	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node6	1	internal://	OutSatisfiedInterests	1.20893e-51	0	0	0
37.5	Node6	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node6	2	internal://	InInterests	0	0	0	0
37.5	Node6	2	internal://	OutInterests	0	0	0	0
37.5	Node6	2	internal://	InData	0	0	0	0
37.5	Node6	2	internal://	OutData	0	0	0	0
37.5	Node6	2	internal://	InNacks	0	0	0	0
37.5	Node6	2	internal://	OutNacks	0	0	0	0
37.5	Node6	2	internal://	InSatisfiedInterests	1.20893e-51	0	0	0
37.5	Node6	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node6	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node6	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node6	-1	all	SatisfiedInterests	1.20893e-51	0	0	0
37.5	Node6	-1	all	TimedOutInterests	0	0	0	0
37.5	Node7	1	internal://	InInterests	0	0	0	0
37.5	Node7	1	internal://	OutInterests	0	0	0	0
37.5	Node7	1	internal://	InData	0	0	0	0
37.5	Node7	1	internal://	OutData	0	0	0	0
37.5	Node7	1	internal://	InNacks	0	0	0	0
37.5	Node7	1	internal://	OutNacks	0	0	0	0
37.5	Node7	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node7	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node7	1	internal://	OutSatisfiedInterests	3.32455e-51	0	0	0
37.5	Node7	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node7	2	internal://	InInterests	0	0	0	0
37.5	Node7	2	internal://	OutInterests	0	0	0	0
37.5	Node7	2	internal://	InData	0	0	0	0
37.5	Node7	2	internal://	OutData	0	0	0	0
37.5	Node7	2	internal://	InNacks	0	0	0	0
37.5	Node7	2	internal://	OutNacks	0	0	0	0
37.5	Node7	2	internal://	InSatisfiedInterests	3.32455e-51	0	0	0
37.5	Node7	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node7	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node7	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node7	-1	all	SatisfiedInterests	3.32455e-51	0	0	0
37.5	Node7	-1	all	TimedOutInterests	0	0	0	0
37.5	Node8	1	internal://	InInterests	0	0	0	0
37.5	Node8	1	internal://	OutInterests	0	0	0	0
37.5	Node8	1	internal://	InData	0	0	0	0
37.5	Node8	1	internal://	OutData	0	0	0	0
37.5	Node8	1	internal://	InNacks	0	0	0	0
37.5	Node8	1	internal://	OutNacks	0	0	0	0
37.5	Node8	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node8	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node8	1	internal://	OutSatisfiedInterests	6.64909e-51	0	0	0
37.5	Node8	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node8	2	internal://	InInterests	0	0	0	0
37.5	Node8	2	internal://	OutInterests	0	0	0	0
37.5	Node8	2	internal://	InData	0	0	0	0
37.5	Node8	2	internal://	OutData	0	0	0	0
37.5	Node8	2	internal://	InNacks	0	0	0	0
37.5	Node8	2	internal://	OutNacks	0	0	0	0
37.5	Node8	2	internal://	InSatisfiedInterests	6.64909e-51	0	0	0
37.5	Node8	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node8	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node8	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node8	-1	all	SatisfiedInterests	6.64909e-51	0	0	0
37.5	Node8	-1	all	TimedOutInterests	0	0	0	0
37.5	Node9	1	internal://	InInterests	0	0	0	0
37.5	Node9	1	internal://	OutInterests	0	0	0	0
37.5	Node9	1	internal://	InData	0	0	0	0
37.5	Node9	1	internal://	OutData	0	0	0	0
37.5	Node9	1	internal://	InNacks	0	0	0	0
37.5	Node9	1	internal://	OutNacks	0	0	0	0
37.5	Node9	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node9	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node9	1	internal://	OutSatisfiedInterests	3.62678e-51	0	0	0
37.5	Node9	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node9	2	internal://	InInterests	0	0	0	0
37.5	Node9	2	internal://	OutInterests	0	0	0	0
37.5	Node9	2	internal://	InData	0	0	0	0
37.5	Node9	2	internal://	OutData	0	0	0	0
37.5	Node9	2	internal://	InNacks	0	0	0	0
37.5	Node9	2	internal://	OutNacks	0	0	0	0
37.5	Node9	2	internal://	InSatisfiedInterests	3.62678e-51	0	0	0
37.5	Node9	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node9	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node9	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node9	-1	all	SatisfiedInterests	3.62678e-51	0	0	0
37.5	Node9	-1	all	TimedOutInterests	0	0	0	0
37.5	Node10	1	internal://	InInterests	0	0	0	0
37.5	Node10	1	internal://	OutInterests	0	0	0	0
37.5	Node10	1	internal://	InData	0	0	0	0
37.5	Node10	1	internal://	OutData	0	0	0	0
37.5	Node10	1	internal://	InNacks	0	0	0	0
37.5	Node10	1	internal://	OutNacks	0	0	0	0
37.5	Node10	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node10	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node10	1	internal://	OutSatisfiedInterests	5.7424e-51	0	0	0
37.5	Node10	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node10	2	internal://	InInterests	0	0	0	0
37.5	Node10	2	internal://	OutInterests	0	0	0	0
37.5	Node10	2	internal://	InData	0	0	0	0
37.5	Node10	2	internal://	OutData	0	0	0	0
37.5	Node10	2	internal://	InNacks	0	0	0	0
37.5	Node10	2	internal://	OutNacks	0	0	0	0
37.5	Node10	2	internal://	InSatisfiedInterests	5.7424e-51	0	0	0
37.5	Node10	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node10	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node10	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node10	-1	all	SatisfiedInterests	5.7424e-51	0	0	0
37.5	Node10	-1	all	TimedOutInterests	0	0	0	0
37.5	Node11	1	internal://	InInterests	0	0	0	0
37.5	Node11	1	internal://	OutInterests	0	0	0	0
37.5	Node11	1	internal://	InData	0	0	0	0
37.5	Node11	1	internal://	OutData	0	0	0	0
37.5	Node11	1	internal://	InNacks	0	0	0	0
37.5	Node11	1	internal://	OutNacks	0	0	0	0
37.5	Node11	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node11	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node11	1	internal://	OutSatisfiedInterests	1.08803e-50	0	0	0
37.5	Node11	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node11	2	internal://	InInterests	0	0	0	0
37.5	Node11	2	internal://	OutInterests	0	0	0	0
37.5	Node11	2	internal://	InData	0	0	0	0
37.5	Node11	2	internal://	OutData	0	0	0	0
37.5	Node11	2	internal://	InNacks	0	0	0	0
37.5	Node11	2	internal://	OutNacks	0	0	0	0
37.5	Node11	2	internal://	InSatisfiedInterests	1.08803e-50	0	0	0
37.5	Node11	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node11	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node11	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node11	-1	all	SatisfiedInterests	1.08803e-50	0	0	0
37.5	Node11	-1	all	TimedOutInterests	0	0	0	0
37.5	Node12	1	internal://	InInterests	0	0	0	0
37.5	Node12	1	internal://	OutInterests	0	0	0	0
37.5	Node12	1	internal://	InData	0	0	0	0
37.5	Node12	1	internal://	OutData	0	0	0	0
37.5	Node12	1	internal://	InNacks	0	0	0	0
37.5	Node12	1	internal://	OutNacks	0	0	0	0
37.5	Node12	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node12	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node12	1	internal://	OutSatisfiedInterests	6.04463e-51	0	0	0
37.5	Node12	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node12	2	internal://	InInterests	0	0	0	0
37.5	Node12	2	internal://	OutInterests	0	0	0	0
37.5	Node12	2	internal://	InData	0	0	0	0
37.5	Node12	2	internal://	OutData	0	0	0	0
37.5	Node12	2	internal://	InNacks	0	0	0	0
37.5	Node12	2	internal://	OutNacks	0	0	0	0
37.5	Node12	2	internal://	InSatisfiedInterests	6.04463e-51	0	0	0
37.5	Node12	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node12	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node12	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node12	-1	all	SatisfiedInterests	6.04463e-51	0	0	0
37.5	Node12	-1	all	TimedOutInterests	0	0	0	0
37.5	Node13	1	internal://	InInterests	0	0	0	0
37.5	Node13	1	internal://	OutInterests	0	0	0	0
37.5	Node13	1	internal://	InData	0	0	0	0
37.5	Node13	1	internal://	OutData	0	0	0	0
37.5	Node13	1	internal://	InNacks	0	0	0	0
37.5	Node13	1	internal://	OutNacks	0	0	0	0
37.5	Node13	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node13	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node13	1	internal://	OutSatisfiedInterests	5.13793e-51	0	0	0
37.5	Node13	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node13	2	internal://	InInterests	0	0	0	0
37.5	Node13	2	internal://	OutInterests	0	0	0	0
37.5	Node13	2	internal://	InData	0	0	0	0
37.5	Node13	2	internal://	OutData	0	0	0	0
37.5	Node13	2	internal://	InNacks	0	0	0	0
37.5	Node13	2	internal://	OutNacks	0	0	0	0
37.5	Node13	2	internal://	InSatisfiedInterests	5.13793e-51	0	0	0
37.5	Node13	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node13	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node13	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node13	-1	all	SatisfiedInterests	5.13793e-51	0	0	0
37.5	Node13	-1	all	TimedOutInterests	0	0	0	0
37.5	Node14	1	internal://	InInterests	0	0	0	0
37.5	Node14	1	internal://	OutInterests	0	0	0	0
37.5	Node14	1	internal://	InData	0	0	0	0
37.5	Node14	1	internal://	OutData	0	0	0	0
37.5	Node14	1	internal://	InNacks	0	0	0	0
37.5	Node14	1	internal://	OutNacks	0	0	0	0
37.5	Node14	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node14	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node14	1	internal://	OutSatisfiedInterests	6.34686e-51	0	0	0
37.5	Node14	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node14	2	internal://	InInterests	0	0	0	0
37.5	Node14	2	internal://	OutInterests	0	0	0	0
37.5	Node14	2	internal://	InData	0	0	0	0
37.5	Node14	2	internal://	OutData	0	0	0	0
37.5	Node14	2	internal://	InNacks	0	0	0	0
37.5	Node14	2	internal://	OutNacks	0	0	0	0
37.5	Node14	2	internal://	InSatisfiedInterests	6.34686e-51	0	0	0
37.5	Node14	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node14	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node14	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node14	-1	all	SatisfiedInterests	6.34686e-51	0	0	0
37.5	Node14	-1	all	TimedOutInterests	0	0	0	0
37.5	Node15	1	internal://	InInterests	0	0	0	0
37.5	Node15	1	internal://	OutInterests	0	0	0	0
37.5	Node15	1	internal://	InData	0	0	0	0
37.5	Node15	1	internal://	OutData	0	0	0	0
37.5	Node15	1	internal://	InNacks	0	0	0	0
37.5	Node15	1	internal://	OutNacks	0	0	0	0
37.5	Node15	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node15	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node15	1	internal://	OutSatisfiedInterests	4.8357e-51	0	0	0
37.5	Node15	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node15	2	internal://	InInterests	0	0	0	0
37.5	Node15	2	internal://	OutInterests	0	0	0	0
37.5	Node15	2	internal://	InData	0	0	0	0
37.5	Node15	2	internal://	OutData	0	0	0	0
37.5	Node15	2	internal://	InNacks	0	0	0	0
37.5	Node15	2	internal://	OutNacks	0	0	0	0
37.5	Node15	2	internal://	InSatisfiedInterests	4.8357e-51	0	0	0
37.5	Node15	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node15	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node15	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node15	-1	all	SatisfiedInterests	4.8357e-51	0	0	0
37.5	Node15	-1	all	TimedOutInterests	0	0	0	0
37.5	Node16	1	internal://	InInterests	0	0	0	0
37.5	Node16	1	internal://	OutInterests	0	0	0	0
37.5	Node16	1	internal://	InData	0	0	0	0
37.5	Node16	1	internal://	OutData	0	0	0	0
37.5	Node16	1	internal://	InNacks	0	0	0	0
37.5	Node16	1	internal://	OutNacks	0	0	0	0
37.5	Node16	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node16	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node16	1	internal://	OutSatisfiedInterests	2.41785e-51	0	0	0
37.5	Node16	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node16	2	internal://	InInterests	0	0	0	0
37.5	Node16	2	internal://	OutInterests	0	0	0	0
37.5	Node16	2	internal://	InData	0	0	0	0
37.5	Node16	2	internal://	OutData	0	0	0	0
37.5	Node16	2	internal://	InNacks	0	0	0	0
37.5	Node16	2	internal://	OutNacks	0	0	0	0
37.5	Node16	2	internal://	InSatisfiedInterests	2.41785e-51	0	0	0
37.5	Node16	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node16	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node16	2	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node16	-1	all	SatisfiedInterests	2.41785e-51	0	0	0
37.5	Node16	-1	all	TimedOutInterests	0	0	0	0
37.5	Node17	1	internal://	InInterests	0	0	0	0
37.5	Node17	1	internal://	OutInterests	0	0	0	0
37.5	Node17	1	internal://	InData	0	0	0	0
37.5	Node17	1	internal://	OutData	0	0	0	0
37.5	Node17	1	internal://	InNacks	0	0	0	0
37.5	Node17	1	internal://	OutNacks	0	0	0	0
37.5	Node17	1	internal://	InSatisfiedInterests	0	0	0	0
37.5	Node17	1	internal://	InTimedOutInterests	0	0	0	0
37.5	Node17	1	internal://	OutSatisfiedInterests	2.41785e-51	0	0	0
37.5	Node17	1	internal://	OutTimedOutInterests	0	0	0	0
37.5	Node17	2	internal://	InInterests	0	0	0	0
37.5	Node17	2	internal://	OutInterests	0	0	0	0
37.5	Node17	2	internal://	InData	0	0	0	0
37.5	Node17	2	internal://	OutData	0	0	0	0
37.5	Node17	2	internal://	InNacks	0	0	0	0
37.5	Node17	2	internal://	OutNacks	0	0	0	0
37.5	Node17	2	internal://	InSatisfiedInterests	2.41785e-51	0	0	0
37.5	Node17	2	internal://	InTimedOutInterests	0	0	0	0
37.5	Node17	2	internal://	OutSatisfiedInterests	0	0	0	0
37.5	Node17	2	internal://	OutTimedOutInterests	0	0	0	0
